
CommandType     Name                                               Version    Source
Cmdlet          Restore-AzCosmosDBGremlinGraph                     1.14.1     Az.CosmosDB
Cmdlet          Restore-AzCosmosDBMongoDBCollection                1.14.1     Az.CosmosDB
Cmdlet          Restore-AzCosmosDBMongoDBDatabase                  1.14.1     Az.CosmosDB
Cmdlet          Restore-AzCosmosDBSqlContainer                     1.14.1     Az.CosmosDB
Cmdlet          Restore-AzCosmosDBSqlDatabase                      1.14.1     Az.CosmosDB
Cmdlet          Restore-AzCosmosDBTable                            1.14.1     Az.CosmosDB
Cmdlet          Restore-AzDataLakeGen2DeletedItem                  6.1.2      Az.Storage
Cmdlet          Restore-AzDataLakeStoreDeletedItem                 1.3.0      Az.DataLakeStore
Cmdlet          Restore-AzDeletedWebApp                            3.2.0      Az.Websites
Cmdlet          Restore-AzKeyVault                                 5.2.1      Az.KeyVault
Cmdlet          Restore-AzKeyVaultCertificate                      5.2.1      Az.KeyVault
Cmdlet          Restore-AzKeyVaultKey                              5.2.1      Az.KeyVault
Cmdlet          Restore-AzKeyVaultManagedStorageAccount            5.2.1      Az.KeyVault
Cmdlet          Restore-AzKeyVaultSecret                           5.2.1      Az.KeyVault
Cmdlet          Restore-AzOperationalInsightsWorkspace             3.2.0      Az.OperationalInsights
Cmdlet          Restore-AzRecoveryServicesBackupItem               6.7.1      Az.RecoveryServices
Cmdlet          Restore-AzRmStorageShare                           6.1.2      Az.Storage
Cmdlet          Restore-AzSqlDatabase                              4.14.0     Az.Sql
Cmdlet          Restore-AzSqlInstanceDatabase                      4.14.0     Az.Sql
Cmdlet          Restore-AzStorageBlobRange                         6.1.2      Az.Storage
Cmdlet          Restore-AzStorageContainer                         6.1.2      Az.Storage
Cmdlet          Restore-AzSynapseSqlPool                           3.0.5      Az.Synapse
Cmdlet          Restore-AzureADDeletedApplication                  0.0.0.10   AzureAD.Standard.Preview
Cmdlet          Restore-AzureADMSDeletedDirectoryObject            0.0.0.10   AzureAD.Standard.Preview
Cmdlet          Restore-AzWebAppBackup                             3.2.0      Az.Websites
Cmdlet          Restore-AzWebAppSnapshot                           3.2.0      Az.Websites
Cmdlet          Resume-AzAnalysisServicesServer                    1.1.4      Az.AnalysisServices
Cmdlet          Resume-AzAutomationJob                             1.10.0     Az.Automation
Cmdlet          Resume-AzDataFactoryPipeline                       1.18.2     Az.DataFactory
Cmdlet          Resume-AzPowerBIEmbeddedCapacity                   2.0.0      Az.PowerBIEmbedded
Cmdlet          Resume-AzRecoveryServicesAsrJob                    6.7.1      Az.RecoveryServices
Cmdlet          Resume-AzSqlDatabase                               4.14.0     Az.Sql
Cmdlet          Resume-AzSynapseSqlPool                            3.0.5      Az.Synapse
Cmdlet          Revoke-AzDataShareSubscriptionAccess               1.0.1      Az.DataShare
Cmdlet          Revoke-AzDiskAccess                                7.1.2      Az.Compute
Cmdlet          Revoke-AzEventGridPartnerConfiguration             1.6.0      Az.EventGrid
Cmdlet          Revoke-AzSnapshotAccess                            7.1.2      Az.Compute
Cmdlet          Revoke-AzStorageAccountUserDelegationKeys          6.1.2      Az.Storage
Cmdlet          Revoke-AzureADSignedInUserAllRefreshToken          0.0.0.10   AzureAD.Standard.Preview
Cmdlet          Revoke-AzureADUserAllRefreshToken                  0.0.0.10   AzureAD.Standard.Preview
Cmdlet          Save-AzApiManagementTenantGitConfiguration         4.0.2      Az.ApiManagement
Cmdlet          Save-AzContext                                     2.16.0     Az.Accounts
Cmdlet          Save-AzDataFactoryLog                              1.18.2     Az.DataFactory
Cmdlet          Save-AzDeploymentScriptLog                         6.16.0     Az.Resources
Cmdlet          Save-AzDeploymentTemplate                          6.16.0     Az.Resources
Cmdlet          Save-AzManagementGroupDeploymentStackTemplate      6.16.0     Az.Resources
Cmdlet          Save-AzManagementGroupDeploymentTemplate           6.16.0     Az.Resources
Cmdlet          Save-AzResourceGroupDeploymentStackTemplate        6.16.0     Az.Resources
Cmdlet          Save-AzResourceGroupDeploymentTemplate             6.16.0     Az.Resources
Cmdlet          Save-AzSubscriptionDeploymentStackTemplate         6.16.0     Az.Resources
Cmdlet          Save-AzTenantDeploymentTemplate                    6.16.0     Az.Resources
Cmdlet          Save-AzVhd                                         7.1.2      Az.Compute
Cmdlet          Save-AzVMImage                                     7.1.2      Az.Compute
Cmdlet          Save-Help                                          7.4.1.500  Microsoft.PowerShell.Core
Cmdlet          Save-Package                                       1.4.8.1    PackageManagement
Cmdlet          Save-PSResource                                    1.0.1      Microsoft.PowerShell.PSResourceGet
Cmdlet          Select-AzContext                                   2.16.0     Az.Accounts
Cmdlet          Select-AzureADGroupIdsContactIsMemberOf            0.0.0.10   AzureAD.Standard.Preview
Cmdlet          Select-AzureADGroupIdsGroupIsMemberOf              0.0.0.10   AzureAD.Standard.Preview
Cmdlet          Select-AzureADGroupIdsServicePrincipalIsMemberOf   0.0.0.10   AzureAD.Standard.Preview
Cmdlet          Select-AzureADGroupIdsUserIsMemberOf               0.0.0.10   AzureAD.Standard.Preview
Cmdlet          Select-Object                                      7.0.0.0    Microsoft.PowerShell.Utility
Cmdlet          Select-String                                      7.0.0.0    Microsoft.PowerShell.Utility
Cmdlet          Select-Xml                                         7.0.0.0    Microsoft.PowerShell.Utility
Cmdlet          Send-AzIotHubDevice2CloudMessage                   2.7.5      Az.IotHub
Cmdlet          Send-Feedback                                      2.16.0     Az.Accounts
Cmdlet          Send-MailMessage                                   7.0.0.0    Microsoft.PowerShell.Utility
Cmdlet          Set-Alias                                          7.0.0.0    Microsoft.PowerShell.Utility
Cmdlet          Set-AzAksCluster                                   6.0.1      Az.Aks
Cmdlet          Set-AzAksClusterCredential                         6.0.1      Az.Aks
Cmdlet          Set-AzAlertsSuppressionRule                        1.6.0      Az.Security
Cmdlet          Set-AzAnalysisServicesServer                       1.1.4      Az.AnalysisServices
Cmdlet          Set-AzApiManagement                                4.0.2      Az.ApiManagement
Cmdlet          Set-AzApiManagementApi                             4.0.2      Az.ApiManagement
Cmdlet          Set-AzApiManagementApiRevision                     4.0.2      Az.ApiManagement
Cmdlet          Set-AzApiManagementApiSchema                       4.0.2      Az.ApiManagement
Cmdlet          Set-AzApiManagementApiVersionSet                   4.0.2      Az.ApiManagement
Cmdlet          Set-AzApiManagementAuthorizationServer             4.0.2      Az.ApiManagement
Cmdlet          Set-AzApiManagementBackend                         4.0.2      Az.ApiManagement
Cmdlet          Set-AzApiManagementCertificate                     4.0.2      Az.ApiManagement
Cmdlet          Set-AzApiManagementDiagnostic                      4.0.2      Az.ApiManagement
Cmdlet          Set-AzApiManagementGroup                           4.0.2      Az.ApiManagement
Cmdlet          Set-AzApiManagementIdentityProvider                4.0.2      Az.ApiManagement
Cmdlet          Set-AzApiManagementLogger                          4.0.2      Az.ApiManagement
Cmdlet          Set-AzApiManagementNamedValue                      4.0.2      Az.ApiManagement
Cmdlet          Set-AzApiManagementOpenIdConnectProvider           4.0.2      Az.ApiManagement
Cmdlet          Set-AzApiManagementOperation                       4.0.2      Az.ApiManagement
Cmdlet          Set-AzApiManagementPolicy                          4.0.2      Az.ApiManagement
Cmdlet          Set-AzApiManagementProduct                         4.0.2      Az.ApiManagement
Cmdlet          Set-AzApiManagementSubscription                    4.0.2      Az.ApiManagement
Cmdlet          Set-AzApiManagementTenantAccess                    4.0.2      Az.ApiManagement
Cmdlet          Set-AzApiManagementUser                            4.0.2      Az.ApiManagement
Cmdlet          Set-AzApplicationGateway                           7.4.0      Az.Network
Cmdlet          Set-AzApplicationGatewayAuthenticationCertificate  7.4.0      Az.Network
Cmdlet          Set-AzApplicationGatewayAutoscaleConfiguration     7.4.0      Az.Network
Cmdlet          Set-AzApplicationGatewayBackendAddressPool         7.4.0      Az.Network
Cmdlet          Set-AzApplicationGatewayBackendHttpSetting         7.4.0      Az.Network
Cmdlet          Set-AzApplicationGatewayBackendSetting             7.4.0      Az.Network
Cmdlet          Set-AzApplicationGatewayClientAuthConfiguration    7.4.0      Az.Network
Cmdlet          Set-AzApplicationGatewayConnectionDraining         7.4.0      Az.Network
Cmdlet          Set-AzApplicationGatewayCustomError                7.4.0      Az.Network
Cmdlet          Set-AzApplicationGatewayFirewallPolicy             7.4.0      Az.Network
Cmdlet          Set-AzApplicationGatewayFrontendIPConfig           7.4.0      Az.Network
Cmdlet          Set-AzApplicationGatewayFrontendPort               7.4.0      Az.Network
Cmdlet          Set-AzApplicationGatewayHttpListener               7.4.0      Az.Network
Cmdlet          Set-AzApplicationGatewayHttpListenerCustomError    7.4.0      Az.Network
Cmdlet          Set-AzApplicationGatewayIdentity                   7.4.0      Az.Network
Cmdlet          Set-AzApplicationGatewayIPConfiguration            7.4.0      Az.Network
Cmdlet          Set-AzApplicationGatewayListener                   7.4.0      Az.Network
Cmdlet          Set-AzApplicationGatewayPrivateLinkConfiguration   7.4.0      Az.Network
Cmdlet          Set-AzApplicationGatewayProbeConfig                7.4.0      Az.Network
Cmdlet          Set-AzApplicationGatewayRedirectConfiguration      7.4.0      Az.Network
Cmdlet          Set-AzApplicationGatewayRequestRoutingRule         7.4.0      Az.Network
Cmdlet          Set-AzApplicationGatewayRewriteRuleSet             7.4.0      Az.Network
Cmdlet          Set-AzApplicationGatewayRoutingRule                7.4.0      Az.Network
Cmdlet          Set-AzApplicationGatewaySku                        7.4.0      Az.Network
Cmdlet          Set-AzApplicationGatewaySslCertificate             7.4.0      Az.Network
Cmdlet          Set-AzApplicationGatewaySslPolicy                  7.4.0      Az.Network
Cmdlet          Set-AzApplicationGatewaySslProfile                 7.4.0      Az.Network
Cmdlet          Set-AzApplicationGatewaySslProfilePolicy           7.4.0      Az.Network
Cmdlet          Set-AzApplicationGatewayTrustedClientCertificate   7.4.0      Az.Network
Cmdlet          Set-AzApplicationGatewayTrustedRootCertificate     7.4.0      Az.Network
Cmdlet          Set-AzApplicationGatewayUrlPathMapConfig           7.4.0      Az.Network
Cmdlet          Set-AzApplicationGatewayWebApplicationFirewallCon… 7.4.0      Az.Network
Cmdlet          Set-AzAppServicePlan                               3.2.0      Az.Websites
Cmdlet          Set-AzAttestationPolicy                            2.0.0      Az.Attestation
Cmdlet          Set-AzAutomationAccount                            1.10.0     Az.Automation
Cmdlet          Set-AzAutomationCertificate                        1.10.0     Az.Automation
Cmdlet          Set-AzAutomationConnectionFieldValue               1.10.0     Az.Automation
Cmdlet          Set-AzAutomationCredential                         1.10.0     Az.Automation
Cmdlet          Set-AzAutomationDscNode                            1.10.0     Az.Automation
Cmdlet          Set-AzAutomationHybridRunbookWorkerGroup           1.10.0     Az.Automation
Cmdlet          Set-AzAutomationModule                             1.10.0     Az.Automation
Cmdlet          Set-AzAutomationPython3Package                     1.10.0     Az.Automation
Cmdlet          Set-AzAutomationRunbook                            1.10.0     Az.Automation
Cmdlet          Set-AzAutomationSchedule                           1.10.0     Az.Automation
Cmdlet          Set-AzAutomationVariable                           1.10.0     Az.Automation
Cmdlet          Set-AzAutomationWebhook                            1.10.0     Az.Automation
Cmdlet          Set-AzBastion                                      7.4.0      Az.Network
Cmdlet          Set-AzBatchAccount                                 3.5.0      Az.Batch
Cmdlet          Set-AzBatchApplication                             3.5.0      Az.Batch
Cmdlet          Set-AzBatchComputeNodeUser                         3.5.0      Az.Batch
Cmdlet          Set-AzBatchJob                                     3.5.0      Az.Batch
Cmdlet          Set-AzBatchJobSchedule                             3.5.0      Az.Batch
